id,day_of_week_x,index_x,available_x,max_nights_x,min_nights_x,available_for_checkin_x,available_for_checkout_x,bookable_x,day_of_week_y,index_y,available_y,max_nights_y,min_nights_y,available_for_checkin_y,available_for_checkout_y,bookable_y,available_delta_pct,available_for_checkin_delta_pct,available_for_checkout_delta_pct,bookable_delta_pct,zipcode,City,Metro,CountyName,State
47239557,5,39.07894737,0,1125,2.131578947,0,0,0,2,22.07894737,0.5,1125,2,0.25,0.5,0.5,50,25,50,50,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,5,39.07894737,0,1125,2.131578947,0,0,0,2,22.07894737,0.5,1125,2,0.25,0.5,0.5,50,25,50,50,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,5,39.07894737,0,1125,2.131578947,0,0,0,3,23.07894737,0.25,1125,2,0,0.5,0.25,25,0,50,25,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,5,39.07894737,0,1125,2.131578947,0,0,0,3,23.07894737,0.25,1125,2,0,0.5,0.25,25,0,50,25,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,5,39.07894737,0,1125,2.131578947,0,0,0,4,17.07894737,0,1125,2,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,5,39.07894737,0,1125,2.131578947,0,0,0,4,17.07894737,0,1125,2,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,5,39.07894737,0,1125,2.131578947,0,0,0,5,18.07894737,0,1125,2,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,5,39.07894737,0,1125,2.131578947,0,0,0,5,18.07894737,0,1125,2,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,5,39.07894737,0,1125,2.131578947,0,0,0,6,19.07894737,0,1125,2,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,5,39.07894737,0,1125,2.131578947,0,0,0,6,19.07894737,0,1125,2,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,6,40.07894737,0,1125,2.157894737,0,0,0,0,20.07894737,0.5,1125,2,0.5,0,0.5,50,50,0,50,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,6,40.07894737,0,1125,2.157894737,0,0,0,0,20.07894737,0.5,1125,2,0.5,0,0.5,50,50,0,50,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,6,40.07894737,0,1125,2.157894737,0,0,0,1,21.07894737,0.5,1125,2,0.5,0.5,0.5,50,50,50,50,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,6,40.07894737,0,1125,2.157894737,0,0,0,1,21.07894737,0.5,1125,2,0.5,0.5,0.5,50,50,50,50,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,6,40.07894737,0,1125,2.157894737,0,0,0,2,22.07894737,0.5,1125,2,0.25,0.5,0.5,50,25,50,50,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,6,40.07894737,0,1125,2.157894737,0,0,0,2,22.07894737,0.5,1125,2,0.25,0.5,0.5,50,25,50,50,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,6,40.07894737,0,1125,2.157894737,0,0,0,3,23.07894737,0.25,1125,2,0,0.5,0.25,25,0,50,25,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,6,40.07894737,0,1125,2.157894737,0,0,0,3,23.07894737,0.25,1125,2,0,0.5,0.25,25,0,50,25,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,6,40.07894737,0,1125,2.157894737,0,0,0,4,17.07894737,0,1125,2,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,6,40.07894737,0,1125,2.157894737,0,0,0,4,17.07894737,0,1125,2,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,6,40.07894737,0,1125,2.157894737,0,0,0,5,18.07894737,0,1125,2,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,6,40.07894737,0,1125,2.157894737,0,0,0,5,18.07894737,0,1125,2,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,6,40.07894737,0,1125,2.157894737,0,0,0,6,19.07894737,0,1125,2,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47239557,6,40.07894737,0,1125,2.157894737,0,0,0,6,19.07894737,0,1125,2,0,0,0,0,0,0,0,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC
47487878,0,41.07894737,0.736842105,1125,4.263157895,0.421052632,0.210526316,0.736842105,0,20.07894737,0.565789474,1125,2.763157895,0.434210526,0.342105263,0.552631579,-17.10526316,1.315789474,13.15789474,-18.42105263,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,0,41.07894737,0.736842105,1125,4.263157895,0.421052632,0.210526316,0.736842105,0,20.07894737,0.565789474,1125,2.763157895,0.434210526,0.342105263,0.552631579,-17.10526316,1.315789474,13.15789474,-18.42105263,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,0,41.07894737,0.736842105,1125,4.263157895,0.421052632,0.210526316,0.736842105,1,21.07894737,0.578947368,1125,2.815789474,0.434210526,0.552631579,0.552631579,-15.78947368,1.315789474,34.21052632,-18.42105263,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,0,41.07894737,0.736842105,1125,4.263157895,0.421052632,0.210526316,0.736842105,1,21.07894737,0.578947368,1125,2.815789474,0.434210526,0.552631579,0.552631579,-15.78947368,1.315789474,34.21052632,-18.42105263,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,0,41.07894737,0.736842105,1125,4.263157895,0.421052632,0.210526316,0.736842105,2,22.07894737,0.434210526,1125,2.842105263,0.289473684,0.552631579,0.434210526,-30.26315789,-13.15789474,34.21052632,-30.26315789,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,0,41.07894737,0.736842105,1125,4.263157895,0.421052632,0.210526316,0.736842105,2,22.07894737,0.434210526,1125,2.842105263,0.289473684,0.552631579,0.434210526,-30.26315789,-13.15789474,34.21052632,-30.26315789,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,0,41.07894737,0.736842105,1125,4.263157895,0.421052632,0.210526316,0.736842105,3,23.07894737,0.5,1125,2.868421053,0.289473684,0.434210526,0.434210526,-23.68421053,-13.15789474,22.36842105,-30.26315789,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,0,41.07894737,0.736842105,1125,4.263157895,0.421052632,0.210526316,0.736842105,3,23.07894737,0.5,1125,2.868421053,0.289473684,0.434210526,0.434210526,-23.68421053,-13.15789474,22.36842105,-30.26315789,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,0,41.07894737,0.736842105,1125,4.263157895,0.421052632,0.210526316,0.736842105,4,17.07894737,0.039473684,1125,2.605263158,0.039473684,0.184210526,0.039473684,-69.73684211,-38.15789474,-2.631578947,-69.73684211,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,0,41.07894737,0.736842105,1125,4.263157895,0.421052632,0.210526316,0.736842105,4,17.07894737,0.039473684,1125,2.605263158,0.039473684,0.184210526,0.039473684,-69.73684211,-38.15789474,-2.631578947,-69.73684211,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,0,41.07894737,0.736842105,1125,4.263157895,0.421052632,0.210526316,0.736842105,5,18.07894737,0.039473684,1125,2.657894737,0.039473684,0.039473684,0.039473684,-69.73684211,-38.15789474,-17.10526316,-69.73684211,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,0,41.07894737,0.736842105,1125,4.263157895,0.421052632,0.210526316,0.736842105,5,18.07894737,0.039473684,1125,2.657894737,0.039473684,0.039473684,0.039473684,-69.73684211,-38.15789474,-17.10526316,-69.73684211,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,0,41.07894737,0.736842105,1125,4.263157895,0.421052632,0.210526316,0.736842105,6,19.07894737,0.407894737,1125,2.710526316,0.342105263,0.039473684,0.342105263,-32.89473684,-7.894736842,-17.10526316,-39.47368421,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,0,41.07894737,0.736842105,1125,4.263157895,0.421052632,0.210526316,0.736842105,6,19.07894737,0.407894737,1125,2.710526316,0.342105263,0.039473684,0.342105263,-32.89473684,-7.894736842,-17.10526316,-39.47368421,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,1,42.07894737,0.736842105,1125,4.263157895,0.421052632,0.421052632,0.736842105,0,20.07894737,0.565789474,1125,2.763157895,0.434210526,0.342105263,0.552631579,-17.10526316,1.315789474,-7.894736842,-18.42105263,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,1,42.07894737,0.736842105,1125,4.263157895,0.421052632,0.421052632,0.736842105,0,20.07894737,0.565789474,1125,2.763157895,0.434210526,0.342105263,0.552631579,-17.10526316,1.315789474,-7.894736842,-18.42105263,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,1,42.07894737,0.736842105,1125,4.263157895,0.421052632,0.421052632,0.736842105,1,21.07894737,0.578947368,1125,2.815789474,0.434210526,0.552631579,0.552631579,-15.78947368,1.315789474,13.15789474,-18.42105263,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,1,42.07894737,0.736842105,1125,4.263157895,0.421052632,0.421052632,0.736842105,1,21.07894737,0.578947368,1125,2.815789474,0.434210526,0.552631579,0.552631579,-15.78947368,1.315789474,13.15789474,-18.42105263,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,1,42.07894737,0.736842105,1125,4.263157895,0.421052632,0.421052632,0.736842105,2,22.07894737,0.434210526,1125,2.842105263,0.289473684,0.552631579,0.434210526,-30.26315789,-13.15789474,13.15789474,-30.26315789,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,1,42.07894737,0.736842105,1125,4.263157895,0.421052632,0.421052632,0.736842105,2,22.07894737,0.434210526,1125,2.842105263,0.289473684,0.552631579,0.434210526,-30.26315789,-13.15789474,13.15789474,-30.26315789,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,1,42.07894737,0.736842105,1125,4.263157895,0.421052632,0.421052632,0.736842105,3,23.07894737,0.5,1125,2.868421053,0.289473684,0.434210526,0.434210526,-23.68421053,-13.15789474,1.315789474,-30.26315789,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,1,42.07894737,0.736842105,1125,4.263157895,0.421052632,0.421052632,0.736842105,3,23.07894737,0.5,1125,2.868421053,0.289473684,0.434210526,0.434210526,-23.68421053,-13.15789474,1.315789474,-30.26315789,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,1,42.07894737,0.736842105,1125,4.263157895,0.421052632,0.421052632,0.736842105,4,17.07894737,0.039473684,1125,2.605263158,0.039473684,0.184210526,0.039473684,-69.73684211,-38.15789474,-23.68421053,-69.73684211,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,1,42.07894737,0.736842105,1125,4.263157895,0.421052632,0.421052632,0.736842105,4,17.07894737,0.039473684,1125,2.605263158,0.039473684,0.184210526,0.039473684,-69.73684211,-38.15789474,-23.68421053,-69.73684211,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,1,42.07894737,0.736842105,1125,4.263157895,0.421052632,0.421052632,0.736842105,5,18.07894737,0.039473684,1125,2.657894737,0.039473684,0.039473684,0.039473684,-69.73684211,-38.15789474,-38.15789474,-69.73684211,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,1,42.07894737,0.736842105,1125,4.263157895,0.421052632,0.421052632,0.736842105,5,18.07894737,0.039473684,1125,2.657894737,0.039473684,0.039473684,0.039473684,-69.73684211,-38.15789474,-38.15789474,-69.73684211,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,1,42.07894737,0.736842105,1125,4.263157895,0.421052632,0.421052632,0.736842105,6,19.07894737,0.407894737,1125,2.710526316,0.342105263,0.039473684,0.342105263,-32.89473684,-7.894736842,-38.15789474,-39.47368421,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,1,42.07894737,0.736842105,1125,4.263157895,0.421052632,0.421052632,0.736842105,6,19.07894737,0.407894737,1125,2.710526316,0.342105263,0.039473684,0.342105263,-32.89473684,-7.894736842,-38.15789474,-39.47368421,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,2,36.07894737,0.684210526,1125,3.263157895,0.473684211,0.605263158,0.684210526,0,20.07894737,0.565789474,1125,2.763157895,0.434210526,0.342105263,0.552631579,-11.84210526,-3.947368421,-26.31578947,-13.15789474,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,2,36.07894737,0.684210526,1125,3.263157895,0.473684211,0.605263158,0.684210526,0,20.07894737,0.565789474,1125,2.763157895,0.434210526,0.342105263,0.552631579,-11.84210526,-3.947368421,-26.31578947,-13.15789474,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,2,36.07894737,0.684210526,1125,3.263157895,0.473684211,0.605263158,0.684210526,1,21.07894737,0.578947368,1125,2.815789474,0.434210526,0.552631579,0.552631579,-10.52631579,-3.947368421,-5.263157895,-13.15789474,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,2,36.07894737,0.684210526,1125,3.263157895,0.473684211,0.605263158,0.684210526,1,21.07894737,0.578947368,1125,2.815789474,0.434210526,0.552631579,0.552631579,-10.52631579,-3.947368421,-5.263157895,-13.15789474,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,2,36.07894737,0.684210526,1125,3.263157895,0.473684211,0.605263158,0.684210526,2,22.07894737,0.434210526,1125,2.842105263,0.289473684,0.552631579,0.434210526,-25,-18.42105263,-5.263157895,-25,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,2,36.07894737,0.684210526,1125,3.263157895,0.473684211,0.605263158,0.684210526,2,22.07894737,0.434210526,1125,2.842105263,0.289473684,0.552631579,0.434210526,-25,-18.42105263,-5.263157895,-25,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,2,36.07894737,0.684210526,1125,3.263157895,0.473684211,0.605263158,0.684210526,3,23.07894737,0.5,1125,2.868421053,0.289473684,0.434210526,0.434210526,-18.42105263,-18.42105263,-17.10526316,-25,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,2,36.07894737,0.684210526,1125,3.263157895,0.473684211,0.605263158,0.684210526,3,23.07894737,0.5,1125,2.868421053,0.289473684,0.434210526,0.434210526,-18.42105263,-18.42105263,-17.10526316,-25,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,2,36.07894737,0.684210526,1125,3.263157895,0.473684211,0.605263158,0.684210526,4,17.07894737,0.039473684,1125,2.605263158,0.039473684,0.184210526,0.039473684,-64.47368421,-43.42105263,-42.10526316,-64.47368421,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,2,36.07894737,0.684210526,1125,3.263157895,0.473684211,0.605263158,0.684210526,4,17.07894737,0.039473684,1125,2.605263158,0.039473684,0.184210526,0.039473684,-64.47368421,-43.42105263,-42.10526316,-64.47368421,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,2,36.07894737,0.684210526,1125,3.263157895,0.473684211,0.605263158,0.684210526,5,18.07894737,0.039473684,1125,2.657894737,0.039473684,0.039473684,0.039473684,-64.47368421,-43.42105263,-56.57894737,-64.47368421,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,2,36.07894737,0.684210526,1125,3.263157895,0.473684211,0.605263158,0.684210526,5,18.07894737,0.039473684,1125,2.657894737,0.039473684,0.039473684,0.039473684,-64.47368421,-43.42105263,-56.57894737,-64.47368421,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,2,36.07894737,0.684210526,1125,3.263157895,0.473684211,0.605263158,0.684210526,6,19.07894737,0.407894737,1125,2.710526316,0.342105263,0.039473684,0.342105263,-27.63157895,-13.15789474,-56.57894737,-34.21052632,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,2,36.07894737,0.684210526,1125,3.263157895,0.473684211,0.605263158,0.684210526,6,19.07894737,0.407894737,1125,2.710526316,0.342105263,0.039473684,0.342105263,-27.63157895,-13.15789474,-56.57894737,-34.21052632,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,3,37.07894737,1,1125,3.263157895,0.710526316,0.618421053,0.921052632,0,20.07894737,0.565789474,1125,2.763157895,0.434210526,0.342105263,0.552631579,-43.42105263,-27.63157895,-27.63157895,-36.84210526,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,3,37.07894737,1,1125,3.263157895,0.710526316,0.618421053,0.921052632,0,20.07894737,0.565789474,1125,2.763157895,0.434210526,0.342105263,0.552631579,-43.42105263,-27.63157895,-27.63157895,-36.84210526,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,3,37.07894737,1,1125,3.263157895,0.710526316,0.618421053,0.921052632,1,21.07894737,0.578947368,1125,2.815789474,0.434210526,0.552631579,0.552631579,-42.10526316,-27.63157895,-6.578947368,-36.84210526,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,3,37.07894737,1,1125,3.263157895,0.710526316,0.618421053,0.921052632,1,21.07894737,0.578947368,1125,2.815789474,0.434210526,0.552631579,0.552631579,-42.10526316,-27.63157895,-6.578947368,-36.84210526,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,3,37.07894737,1,1125,3.263157895,0.710526316,0.618421053,0.921052632,2,22.07894737,0.434210526,1125,2.842105263,0.289473684,0.552631579,0.434210526,-56.57894737,-42.10526316,-6.578947368,-48.68421053,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,3,37.07894737,1,1125,3.263157895,0.710526316,0.618421053,0.921052632,2,22.07894737,0.434210526,1125,2.842105263,0.289473684,0.552631579,0.434210526,-56.57894737,-42.10526316,-6.578947368,-48.68421053,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,3,37.07894737,1,1125,3.263157895,0.710526316,0.618421053,0.921052632,3,23.07894737,0.5,1125,2.868421053,0.289473684,0.434210526,0.434210526,-50,-42.10526316,-18.42105263,-48.68421053,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,3,37.07894737,1,1125,3.263157895,0.710526316,0.618421053,0.921052632,3,23.07894737,0.5,1125,2.868421053,0.289473684,0.434210526,0.434210526,-50,-42.10526316,-18.42105263,-48.68421053,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,3,37.07894737,1,1125,3.263157895,0.710526316,0.618421053,0.921052632,4,17.07894737,0.039473684,1125,2.605263158,0.039473684,0.184210526,0.039473684,-96.05263158,-67.10526316,-43.42105263,-88.15789474,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,3,37.07894737,1,1125,3.263157895,0.710526316,0.618421053,0.921052632,4,17.07894737,0.039473684,1125,2.605263158,0.039473684,0.184210526,0.039473684,-96.05263158,-67.10526316,-43.42105263,-88.15789474,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,3,37.07894737,1,1125,3.263157895,0.710526316,0.618421053,0.921052632,5,18.07894737,0.039473684,1125,2.657894737,0.039473684,0.039473684,0.039473684,-96.05263158,-67.10526316,-57.89473684,-88.15789474,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,3,37.07894737,1,1125,3.263157895,0.710526316,0.618421053,0.921052632,5,18.07894737,0.039473684,1125,2.657894737,0.039473684,0.039473684,0.039473684,-96.05263158,-67.10526316,-57.89473684,-88.15789474,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,3,37.07894737,1,1125,3.263157895,0.710526316,0.618421053,0.921052632,6,19.07894737,0.407894737,1125,2.710526316,0.342105263,0.039473684,0.342105263,-59.21052632,-36.84210526,-57.89473684,-57.89473684,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,3,37.07894737,1,1125,3.263157895,0.710526316,0.618421053,0.921052632,6,19.07894737,0.407894737,1125,2.710526316,0.342105263,0.039473684,0.342105263,-59.21052632,-36.84210526,-57.89473684,-57.89473684,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,4,38.07894737,0.776315789,1125,4.263157895,0.526315789,0.921052632,0.776315789,0,20.07894737,0.565789474,1125,2.763157895,0.434210526,0.342105263,0.552631579,-21.05263158,-9.210526316,-57.89473684,-22.36842105,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,4,38.07894737,0.776315789,1125,4.263157895,0.526315789,0.921052632,0.776315789,0,20.07894737,0.565789474,1125,2.763157895,0.434210526,0.342105263,0.552631579,-21.05263158,-9.210526316,-57.89473684,-22.36842105,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,4,38.07894737,0.776315789,1125,4.263157895,0.526315789,0.921052632,0.776315789,1,21.07894737,0.578947368,1125,2.815789474,0.434210526,0.552631579,0.552631579,-19.73684211,-9.210526316,-36.84210526,-22.36842105,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,4,38.07894737,0.776315789,1125,4.263157895,0.526315789,0.921052632,0.776315789,1,21.07894737,0.578947368,1125,2.815789474,0.434210526,0.552631579,0.552631579,-19.73684211,-9.210526316,-36.84210526,-22.36842105,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,4,38.07894737,0.776315789,1125,4.263157895,0.526315789,0.921052632,0.776315789,2,22.07894737,0.434210526,1125,2.842105263,0.289473684,0.552631579,0.434210526,-34.21052632,-23.68421053,-36.84210526,-34.21052632,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,4,38.07894737,0.776315789,1125,4.263157895,0.526315789,0.921052632,0.776315789,2,22.07894737,0.434210526,1125,2.842105263,0.289473684,0.552631579,0.434210526,-34.21052632,-23.68421053,-36.84210526,-34.21052632,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,4,38.07894737,0.776315789,1125,4.263157895,0.526315789,0.921052632,0.776315789,3,23.07894737,0.5,1125,2.868421053,0.289473684,0.434210526,0.434210526,-27.63157895,-23.68421053,-48.68421053,-34.21052632,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,4,38.07894737,0.776315789,1125,4.263157895,0.526315789,0.921052632,0.776315789,3,23.07894737,0.5,1125,2.868421053,0.289473684,0.434210526,0.434210526,-27.63157895,-23.68421053,-48.68421053,-34.21052632,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,4,38.07894737,0.776315789,1125,4.263157895,0.526315789,0.921052632,0.776315789,4,17.07894737,0.039473684,1125,2.605263158,0.039473684,0.184210526,0.039473684,-73.68421053,-48.68421053,-73.68421053,-73.68421053,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,4,38.07894737,0.776315789,1125,4.263157895,0.526315789,0.921052632,0.776315789,4,17.07894737,0.039473684,1125,2.605263158,0.039473684,0.184210526,0.039473684,-73.68421053,-48.68421053,-73.68421053,-73.68421053,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,4,38.07894737,0.776315789,1125,4.263157895,0.526315789,0.921052632,0.776315789,5,18.07894737,0.039473684,1125,2.657894737,0.039473684,0.039473684,0.039473684,-73.68421053,-48.68421053,-88.15789474,-73.68421053,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,4,38.07894737,0.776315789,1125,4.263157895,0.526315789,0.921052632,0.776315789,5,18.07894737,0.039473684,1125,2.657894737,0.039473684,0.039473684,0.039473684,-73.68421053,-48.68421053,-88.15789474,-73.68421053,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,4,38.07894737,0.776315789,1125,4.263157895,0.526315789,0.921052632,0.776315789,6,19.07894737,0.407894737,1125,2.710526316,0.342105263,0.039473684,0.342105263,-36.84210526,-18.42105263,-88.15789474,-43.42105263,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,4,38.07894737,0.776315789,1125,4.263157895,0.526315789,0.921052632,0.776315789,6,19.07894737,0.407894737,1125,2.710526316,0.342105263,0.039473684,0.342105263,-36.84210526,-18.42105263,-88.15789474,-43.42105263,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,5,39.07894737,0.776315789,1125,4.263157895,0.210526316,0.460526316,0.776315789,0,20.07894737,0.565789474,1125,2.763157895,0.434210526,0.342105263,0.552631579,-21.05263158,22.36842105,-11.84210526,-22.36842105,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,5,39.07894737,0.776315789,1125,4.263157895,0.210526316,0.460526316,0.776315789,0,20.07894737,0.565789474,1125,2.763157895,0.434210526,0.342105263,0.552631579,-21.05263158,22.36842105,-11.84210526,-22.36842105,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,5,39.07894737,0.776315789,1125,4.263157895,0.210526316,0.460526316,0.776315789,1,21.07894737,0.578947368,1125,2.815789474,0.434210526,0.552631579,0.552631579,-19.73684211,22.36842105,9.210526316,-22.36842105,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,5,39.07894737,0.776315789,1125,4.263157895,0.210526316,0.460526316,0.776315789,1,21.07894737,0.578947368,1125,2.815789474,0.434210526,0.552631579,0.552631579,-19.73684211,22.36842105,9.210526316,-22.36842105,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,5,39.07894737,0.776315789,1125,4.263157895,0.210526316,0.460526316,0.776315789,2,22.07894737,0.434210526,1125,2.842105263,0.289473684,0.552631579,0.434210526,-34.21052632,7.894736842,9.210526316,-34.21052632,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,5,39.07894737,0.776315789,1125,4.263157895,0.210526316,0.460526316,0.776315789,2,22.07894737,0.434210526,1125,2.842105263,0.289473684,0.552631579,0.434210526,-34.21052632,7.894736842,9.210526316,-34.21052632,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,5,39.07894737,0.776315789,1125,4.263157895,0.210526316,0.460526316,0.776315789,3,23.07894737,0.5,1125,2.868421053,0.289473684,0.434210526,0.434210526,-27.63157895,7.894736842,-2.631578947,-34.21052632,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,5,39.07894737,0.776315789,1125,4.263157895,0.210526316,0.460526316,0.776315789,3,23.07894737,0.5,1125,2.868421053,0.289473684,0.434210526,0.434210526,-27.63157895,7.894736842,-2.631578947,-34.21052632,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,5,39.07894737,0.776315789,1125,4.263157895,0.210526316,0.460526316,0.776315789,4,17.07894737,0.039473684,1125,2.605263158,0.039473684,0.184210526,0.039473684,-73.68421053,-17.10526316,-27.63157895,-73.68421053,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
47487878,5,39.07894737,0.776315789,1125,4.263157895,0.210526316,0.460526316,0.776315789,4,17.07894737,0.039473684,1125,2.605263158,0.039473684,0.184210526,0.039473684,-73.68421053,-17.10526316,-27.63157895,-73.68421053,28480,Wrightsville Beach,Wilmington,New Hanover County,NC
