,id,index_x,available_x,max_nights_x,min_nights_x,available_for_checkin_x,available_for_checkout_x,bookable_x,index_y,available_y,max_nights_y,min_nights_y,available_for_checkin_y,available_for_checkout_y,bookable_y
1131,29081862.0,50.08064516129032,0.8894009216589862,1125.0,3.9412442396313363,0.8894009216589862,0.881336405529954,0.8894009216589862,31.080645161290324,0.391705069124424,1125.0,3.7661290322580645,0.3122119815668203,0.3456221198156682,0.3813364055299539
1132,29104596.0,50.08064516129032,0.6382488479262672,1125.0,30.0,0.12096774193548387,0.6048387096774194,0.6290322580645161,31.080645161290324,0.17857142857142858,1125.0,30.0,0.12096774193548387,0.14516129032258066,0.1693548387096774
1133,29123555.0,39.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,20.07894736842105,0.0,1125.0,3.0,0.0,0.0,0.0
1134,29127154.0,50.08064516129032,0.6232718894009217,365.0,1.0,0.6232718894009217,0.6232718894009217,0.6232718894009217,31.080645161290324,0.521889400921659,365.0,1.0,0.521889400921659,0.521889400921659,0.521889400921659
1135,29128859.0,39.078947368421055,0.5075187969924813,1125.0,1.0,0.5075187969924813,0.5150375939849624,0.5075187969924813,20.07894736842105,0.4398496240601504,1125.0,1.0,0.4398496240601504,0.4041353383458647,0.4398496240601504
1136,29156199.0,50.08064516129032,0.8778801843317973,1125.0,3.0,0.8064516129032258,0.8778801843317973,0.8778801843317973,31.080645161290324,0.554147465437788,1125.0,3.0,0.4423963133640553,0.45276497695852536,0.48847926267281105
1137,29157965.0,50.08064516129032,0.14285714285714285,30.0,7.0,0.0,0.0,0.0,31.080645161290324,0.06682027649769585,43.65898617511521,6.640552995391705,0.0,0.0,0.0
1138,29180844.0,39.078947368421055,0.0,365.0,3.0,0.0,0.0,0.0,20.07894736842105,0.0,365.0,2.9586466165413534,0.0,0.0,0.0
1139,29187431.0,39.078947368421055,0.0,90.0,7.0,0.0,0.0,0.0,20.07894736842105,0.011278195488721804,90.0,6.671052631578948,0.0,0.0,0.0
1140,29187659.0,39.078947368421055,0.5357142857142857,84.07142857142857,7.0,0.07142857142857142,0.03571428571428571,0.39285714285714285,20.07894736842105,0.3966165413533835,84.91917293233082,6.996240601503759,0.03195488721804511,0.03195488721804511,0.2236842105263158
1141,29188055.0,39.078947368421055,0.15789473684210525,88.19360902255639,7.0,0.022556390977443608,0.022556390977443608,0.15789473684210525,20.07894736842105,0.07894736842105263,88.97368421052632,6.6992481203007515,0.013157894736842105,0.0,0.07894736842105263
