,id,index_x,cleaning_fee_x,service_fee_x,total_price_x,index_y,cleaning_fee_y,service_fee_y,total_price_y
176,14519919.0,0.0,100.0,32.15638766519824,130.55947136563876,0.0,100.0,32.43984962406015,132.36654135338347
177,14533991.0,0.0,35.0,9.418502202643172,30.513215859030836,0.0,35.0,10.035781544256121,34.365348399246706
178,14548366.0,0.0,150.0,41.76568047337278,143.4378698224852,0.0,150.0,39.75,130.0
179,14551936.0,0.0,,31.679012345679013,225.19907407407408,0.0,,39.00825309491059,275.5818431911967
180,14570440.0,0.0,150.0,55.757709251101325,245.12114537444933,0.0,150.0,62.96052631578947,295.4605263157895
181,1459493.0,0.0,75.0,32.0,150.0,0.0,75.0,32.0,150.0093984962406
182,14612797.0,0.0,30.0,16.0,83.0,0.0,30.0,16.0,83.0
183,14619064.0,0.0,20.0,11.0,60.0,0.0,20.0,11.0,60.0
184,14669760.0,0.0,125.0,59.45374449339207,297.6321585903084,0.0,125.0,60.714285714285715,305.35714285714283
185,14789504.0,0.0,25.0,21.973568281938327,130.4647577092511,0.0,25.0,23.30639097744361,140.0639097744361
186,14823250.0,0.0,150.0,51.19385342789598,215.08274231678487,0.0,150.0,51.285714285714285,215.71428571428572
187,14869851.0,0.0,100.0,31.154185022026432,121.67400881057269,0.0,100.0,30.392857142857142,114.46428571428571
188,14870433.0,0.0,75.0,40.79295154185022,214.2863436123348,0.0,75.0,40.857142857142854,214.71428571428572
189,14914090.0,0.0,100.0,49.0,250.0,0.0,100.0,49.0,250.0
190,14930323.0,0.0,30.0,17.83259911894273,97.32599118942731,0.0,30.0,18.0,98.46428571428571
191,14941061.0,0.0,150.0,86.85022026431719,463.215859030837,0.0,150.0,87.0,464.2857142857143
192,14944730.0,0.0,325.0,82.61453744493392,261.18502202643174,0.0,325.0,109.15601503759399,451.13157894736844
193,14948045.0,0.0,250.0,95.1453744493392,425.8810572687225,0.0,250.0,97.0,439.2857142857143
194,14961053.0,0.0,100.0,57.136563876651984,303.5242290748899,0.0,100.0,57.21052631578947,304.07894736842104
195,14965024.0,0.0,70.0,27.3215859030837,123.98678414096916,0.0,70.0,27.428571428571427,124.71428571428571
196,14965838.0,0.0,100.0,85.0,500.0,0.0,100.0,85.0,500.0
197,15006586.0,0.0,200.0,54.74488403819918,186.4488403819918,0.0,200.0,54.0935960591133,179.935960591133
198,15015647.0,0.0,40.0,27.101321585903083,151.09251101321587,0.0,40.0,27.75187969924812,156.14097744360902
199,15043095.0,0.0,,22.0,155.0,0.0,,22.0,155.0
200,15053516.0,0.0,15.0,23.0,145.0,0.0,15.0,23.0,145.0
201,15054312.0,0.0,15.0,18.0,115.0,0.0,15.0,18.0,115.0
202,15100231.0,0.0,125.0,42.79295154185022,180.2863436123348,0.0,125.0,42.857142857142854,180.71428571428572
203,15107522.0,0.0,125.0,43.929515418502206,186.47577092511014,0.0,125.0,43.92857142857143,186.60714285714286
204,15109371.0,0.0,100.0,64.34216335540839,356.4459161147903,0.0,100.0,64.35028248587571,356.5442561205273
205,15112161.0,0.0,35.0,14.054495912806539,65.33787465940054,0.0,35.0,14.057881773399014,65.36699507389163
206,15148914.0,0.0,185.0,79.84140969162996,379.5814977973568,0.0,185.0,82.0,395.0
