RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,4/30/2022
93126,3017,79915,Zip,TX,TX,El Paso,El Paso,El Paso County,217481
66837,3018,21227,Zip,MD,MD,Halethorpe,Baltimore-Columbia-Towson,Baltimore County,351914
71032,3019,30312,Zip,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,886126
90641,3019,75039,Zip,TX,TX,Irving,Dallas-Fort Worth-Arlington,Dallas County,782890
65706,3022,19026,Zip,PA,PA,Drexel Hill,Philadelphia-Camden-Wilmington,Delaware County,402737
79034,3023,48174,Zip,MI,MI,Romulus,Detroit-Warren-Dearborn,Wayne County,260604
61857,3024,10550,Zip,NY,NY,Mount Vernon,New York-Newark-Jersey City,Westchester County,597862
70857,3025,30078,Zip,GA,GA,Snellville,Atlanta-Sandy Springs-Roswell,Gwinnett County,621440
96961,3026,92629,Zip,CA,CA,Dana Point,Los Angeles-Long Beach-Anaheim,Orange County,3654061
70367,3027,29212,Zip,SC,SC,Columbia,Columbia,Richland County,410435
98087,3028,95301,Zip,CA,CA,Atwater,Merced,Merced County,561608
66847,3029,21239,Zip,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,363810
87880,3029,68134,Zip,NE,NE,Omaha,Omaha-Council Bluffs,Douglas County,316558
93595,3031,80917,Zip,CO,CO,Colorado Springs,Colorado Springs,El Paso County,492609
76671,3032,43420,Zip,OH,OH,Fremont,Fremont,Sandusky County,200028
69235,3033,27205,Zip,NC,NC,Asheboro,Greensboro-High Point,Randolph County,502886
65803,3034,19136,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,333988
91966,3034,77477,Zip,TX,TX,Stafford,Houston-The Woodlands-Sugar Land,Fort Bend County,389042
82282,3036,55432,Zip,MN,MN,Fridley,Minneapolis-St. Paul-Bloomington,Anoka County,380868
79017,3037,48152,Zip,MI,MI,Livonia,Detroit-Warren-Dearborn,Wayne County,442086
91668,3038,77019,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,4590170
79515,3039,49022,Zip,MI,MI,Benton Harbor,Niles-Benton Harbor,Berrien County,294052
92563,3040,78626,Zip,TX,TX,Georgetown,Austin-Round Rock,Williamson County,652485
94561,3041,84403,Zip,UT,UT,Ogden,Ogden-Clearfield,Weber County,671418
